Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX22,OUT027,8.710873273287312
FDC60,OUT013,6.600998462848788
NCE42,OUT049,8.590106699902497
NCK42,OUT049,8.49646668006476
DRE01,OUT017,7.789836286321236
FDE57,OUT018,7.965329121029207
DRK59,OUT019,7.060310892350749
FDB10,OUT027,8.837840280585944
FDQ25,OUT046,7.716838012857612
FDY26,OUT017,7.715480342963855
FDG28,OUT049,8.677000366117024
FDM14,OUT049,7.562286136946932
NCH29,OUT049,7.494357818023158
FDD48,OUT049,7.602084823858791
FDC17,OUT045,7.897467621178323
DRH49,OUT027,7.565066761074176
FDN44,OUT018,8.132085692774886
FDC29,OUT045,7.124103382454971
DRK01,OUT019,5.829940834775589
FDD48,OUT017,6.922253219008289
FDB59,OUT013,7.50678547803161
FDY45,OUT010,6.985680013242165
FDX60,OUT035,6.681902222376212
FDT09,OUT010,6.046992330565954
DRB24,OUT018,8.095151354333565
FDL13,OUT035,8.027902253045452
FDN16,OUT035,6.948462887464745
FDK57,OUT013,6.866609095349267
FDO22,OUT027,7.648145614720008
FDC57,OUT010,6.446874917027275
FDZ13,OUT027,7.1894042865513725
FDW27,OUT013,7.084350572908015
FDX10,OUT049,6.940644838319345
FDY08,OUT018,7.78678804645996
FDA49,OUT017,6.6054490691572605
FDC32,OUT018,7.45268366215839
FDO04,OUT035,6.552481461771228
NCZ54,OUT013,7.187113390122203
FDY40,OUT045,6.487278373522005
FDW36,OUT045,6.982007462372496
FDE11,OUT017,7.3476218951864505
DRE37,OUT045,7.599194752456906
NCK19,OUT017,7.507316712471102
FDT19,OUT035,7.444430362185469
FDE56,OUT045,6.456121676240574
FDZ57,OUT010,5.960766879649072
FDB35,OUT035,6.869352241595604
FDF09,OUT010,5.24833410242648
FDO34,OUT046,7.616586122207598
FDA55,OUT046,8.075198646748502
NCM18,OUT035,6.556858780728323
FDJ20,OUT019,6.000812221651532
DRQ35,OUT019,6.146987061914771
FDG02,OUT013,7.549862252130798
NCU29,OUT018,8.032022819931091
FDL27,OUT027,7.490051740089299
NCA54,OUT035,7.596872417682436
FDJ32,OUT035,6.600984777177013
FDB21,OUT019,6.836385500744185
FDR46,OUT035,7.153624844122967
FDZ32,OUT046,7.138861938126975
DRF36,OUT017,7.540663103664825
NCU54,OUT017,7.6365621923082525
NCI31,OUT017,6.16958952813328
DRA59,OUT035,7.544003395902136
NCC55,OUT045,6.405288549225052
FDE44,OUT018,6.9831217531343786
NCN26,OUT018,7.7738623531968
FDC11,OUT049,7.181996369281901
FDV24,OUT035,7.327582743654219
FDR40,OUT019,5.884305026990215
NCQ17,OUT049,7.845671415792913
FDC46,OUT045,7.518305118031268
NCM18,OUT046,6.68830771444444
FDK16,OUT046,6.921187352028153
FDI28,OUT017,6.638004110588383
FDS11,OUT018,8.66535410381951
DRD13,OUT046,6.735488255798297
FDL36,OUT035,6.775791736434472
FDI27,OUT013,6.334251238677294
FDJ53,OUT019,6.01494084009614
FDS44,OUT045,8.102114313008443
FDE28,OUT046,8.030716120648002
FDQ33,OUT018,7.957894820312247
FDB37,OUT017,7.962854251544439
FDQ31,OUT045,6.856613950132948
NCQ05,OUT046,7.508739523842914
FDE10,OUT013,6.9693014447105215
FDF38,OUT017,6.3333680638884395
FDE50,OUT019,6.752435547510236
DRG37,OUT010,6.191983032418784
NCH06,OUT049,8.65262747261638
FDY14,OUT045,8.273118074568936
FDO27,OUT017,6.586317960876598
FDQ19,OUT049,8.717857299975565
FDZ26,OUT019,6.839875933977766
FDN51,OUT013,8.115651132182188
FDK20,OUT035,7.1047675071079315
FDD40,OUT018,8.418441590644164
DRI25,OUT018,7.235886819056263
FDH56,OUT017,6.916145811663324
FDI36,OUT027,8.549021979056615
DRH11,OUT018,7.215239976905478
NCV18,OUT017,6.581740626863099
DRI01,OUT049,8.085974293121199
DRE48,OUT049,8.32730744859396
FDS51,OUT035,6.613103979992093
FDM38,OUT017,6.343690786637104
FDB60,OUT027,8.541388394579656
FDY58,OUT035,8.00967546509803
FDY22,OUT045,7.140276814735246
FDF11,OUT027,8.891658380168547
FDZ51,OUT035,6.921135093596974
FDQ45,OUT017,7.550032331003219
FDF17,OUT035,7.755326212485251
NCF31,OUT027,8.180648042318138
FDA37,OUT013,6.971478766270112
FDO51,OUT046,6.585650748552334
FDF34,OUT013,7.635928778060524
FDD57,OUT018,7.58124529033728
FDO37,OUT046,8.163601261544985
FDR49,OUT049,6.90444566339015
FDS39,OUT049,7.853259194143526
FDI48,OUT027,7.357303873136178
DRM35,OUT049,8.077431413768787
FDV57,OUT035,7.592937113544004
FDZ55,OUT013,7.296587148544273
FDI28,OUT035,6.764947003001925
FDS21,OUT045,6.66999739748967
FDT34,OUT013,6.767829144994516
DRI25,OUT035,6.5423389743002565
FDT47,OUT010,5.745747416884341
DRH39,OUT045,6.627696442974585
NCD54,OUT045,7.316766049766717
FDU16,OUT027,7.624946747431685
NCW29,OUT045,7.214952948948147
FDV25,OUT027,8.748031189938816
FDM56,OUT035,6.9541311090180775
FDZ04,OUT027,7.460821802879117
FDG59,OUT019,5.409667503436362
FDI56,OUT045,6.799132930370434
FDS33,OUT035,6.7620432597142015
FDC23,OUT049,8.103412450474883
FDT11,OUT049,8.2369584286612
FDG17,OUT045,8.199982351360038
FDZ44,OUT045,7.106199627496619
FDJ52,OUT013,7.2987610708462185
DRI23,OUT046,7.373600565863314
DRE15,OUT010,5.560087980189236
NCF07,OUT013,6.7932551368887095
NCR29,OUT049,7.104008204572249
FDE44,OUT019,5.164879660134005
FDT23,OUT035,6.755928184522926
NCG06,OUT017,8.124267381165879
NCU41,OUT010,6.421852392564436
FDH46,OUT017,6.853541610027504
FDV31,OUT013,7.297132844850338
NCT41,OUT027,8.172784606234428
FDE22,OUT027,8.268492787651303
FDC26,OUT045,6.899859425811369
DRF51,OUT017,6.055013357694879
NCY53,OUT019,6.014992342558997
FDY21,OUT017,7.388426920913606
FDL27,OUT013,6.51216189698404
FDZ34,OUT049,8.208499403235114
NCF43,OUT010,6.062943094681103
FDC21,OUT035,7.019705129677629
FDL26,OUT013,7.138614197820308
FDT25,OUT010,5.855092893604953
NCR30,OUT046,6.787413146259276
DRL23,OUT019,6.051486734509087
NCR05,OUT049,8.272321973279126
NCE19,OUT018,7.173535078937303
FDY07,OUT035,6.4323240777399695
FDB10,OUT017,7.882533657919937
FDP57,OUT013,6.748950634400864
FDU48,OUT019,6.157904551753574
FDH48,OUT035,6.775103196014055
FDO33,OUT035,6.982333893647247
NCU29,OUT045,7.393205108485531
FDW35,OUT046,6.610859725486057
FDH05,OUT010,6.687698488251503
FDP26,OUT049,7.471657205280131
DRG27,OUT035,6.360629002263788
FDQ33,OUT046,7.399483969353906
FDH20,OUT010,5.732319147767347
FDV14,OUT046,6.928924541555096
DRD01,OUT046,6.669621487667858
NCI17,OUT049,7.417908610508749
FDF39,OUT010,7.12321884875344
FDX37,OUT046,7.002399022373787
NCX17,OUT035,7.93081617573338
FDN03,OUT013,8.071451257476106
NCS41,OUT010,6.367895222651234
FDH34,OUT045,7.670261702302462
NCX53,OUT018,7.988447751113471
FDY31,OUT046,7.46149585790449
FDD20,OUT017,7.026121311799165
FDE51,OUT045,6.4530333719896005
FDV27,OUT046,6.981160839621856
FDF16,OUT035,7.284142141172027
FDZ02,OUT049,7.47530524543406
NCK05,OUT045,6.568011162410817
FDM12,OUT027,8.482731692731276
NCA05,OUT018,8.033852284222526
FDX33,OUT045,7.36240787452373
FDM25,OUT049,8.086432352255462
FDE41,OUT018,7.49307037049423
FDW14,OUT045,6.890434145457327
NCD30,OUT046,7.022150219933545
FDB23,OUT010,6.835969181291429
FDF45,OUT046,6.765288399652979
FDW20,OUT017,6.985805436743125
FDF47,OUT045,7.850149457945032
NCR05,OUT019,6.750682501619646
DRB01,OUT046,7.7310431297307876
FDE36,OUT013,7.326292341308637
FDU56,OUT049,8.136422511689455
FDB23,OUT049,8.553941270563104
FDN48,OUT049,7.34273222208021
FDS43,OUT013,7.474912279833454
NCN05,OUT013,7.506196336494531
NCL53,OUT049,8.128916406973289
FDL56,OUT046,6.803955263485488
FDH17,OUT018,7.6258768649457656
FDP37,OUT046,7.103957540911481
FDG09,OUT019,6.686061479522486
FDA55,OUT045,7.952681145146833
FDX31,OUT049,8.614306615338794
FDJ41,OUT045,8.329101696903509
DRC24,OUT045,7.41114073068235
FDQ21,OUT035,7.122737490594525
NCT54,OUT045,6.80077840808669
FDH08,OUT049,8.589936948586558
FDY38,OUT018,8.624379092833568
DRM11,OUT010,6.988805599196365
FDG32,OUT049,8.24141026303876
NCH18,OUT046,8.273523141213513
FDI20,OUT035,7.837756078755391
FDA33,OUT018,8.030657021737982
FDN45,OUT013,7.628049896562752
FDT45,OUT010,5.276559811049321
FDR32,OUT035,7.984987200644781
FDA48,OUT017,7.676063764077198
FDN23,OUT017,7.150624660705686
NCR18,OUT035,6.493581497395714
FDD45,OUT046,6.896871652091927
FDI22,OUT018,8.414446098762935
FDT09,OUT013,6.9970106584271505
DRC24,OUT027,8.222735875655012
FDT39,OUT046,7.54983112033729
FDX28,OUT045,6.822174333302918
FDA50,OUT018,7.483068232838782
FDT33,OUT027,8.357087083702694
FDQ60,OUT049,7.572286452978128
NCM19,OUT018,7.711590883818197
FDF40,OUT046,8.307916508621691
NCI30,OUT035,8.09993743465149
FDK34,OUT049,8.60609932916999
FDA38,OUT027,8.93037837420911
FDT02,OUT045,6.440585880419867
FDC11,OUT017,6.503146120308794
FDD08,OUT046,6.567724560604882
NCS29,OUT046,8.384563598352488
DRI03,OUT010,6.396056940001193
FDK48,OUT035,6.729753571914519
FDM52,OUT049,7.880917981714749
FDP49,OUT035,6.571905586638427
DRA24,OUT046,7.589156097626604
NCJ43,OUT049,8.115252089857812
FDE11,OUT045,7.508310469426433
FDP01,OUT049,7.8742951094210465
FDQ59,OUT018,7.491969629770848
FDA43,OUT019,6.660769473831843
FDL14,OUT017,7.290140091915007
FDV50,OUT010,5.8913438653491195
FDT01,OUT027,8.48253027878313
NCC42,OUT035,7.264729027712119
FDO28,OUT046,7.1769641920211775
FDD32,OUT019,5.8034143739798925
FDV45,OUT035,7.626146552603964
NCW17,OUT019,6.2287537095457255
NCJ17,OUT027,7.481640391694336
NCF18,OUT049,8.132866612118308
FDP01,OUT045,7.34957172079136
FDH24,OUT045,7.413917447616285
FDI38,OUT027,8.719453152390063
FDX03,OUT035,6.459849758453886
FDY28,OUT046,7.8683275049612735
FDN34,OUT018,8.20664425232349
FDJ02,OUT045,7.379467018264847
FDW40,OUT019,6.136048746151559
FDX03,OUT017,6.299338051491185
FDE17,OUT027,8.189858774185296
FDT58,OUT046,7.551919923724102
FDI38,OUT013,7.701332988380244
FDW22,OUT035,8.012014644882914
FDS15,OUT027,7.799229885647492
NCX06,OUT013,7.456946992935647
DRK47,OUT035,7.992975083132816
FDC23,OUT027,8.433169560756912
FDM56,OUT010,5.667678058085167
FDP21,OUT046,7.863380993003275
FDP58,OUT046,7.898716317830947
FDA27,OUT019,7.277359531819355
FDK41,OUT019,5.58967462589083
NCH42,OUT046,8.171836191388154
FDG29,OUT045,6.422102289113986
FDW15,OUT018,8.023790168620906
FDD28,OUT018,7.253816564213925
FDQ37,OUT049,8.136361971676756
FDC23,OUT035,7.599592776255966
FDV13,OUT035,6.870973796998515
FDK33,OUT046,8.002161358143185
FDO33,OUT013,6.7703906899975514
FDN21,OUT017,7.223625869093147
NCW06,OUT027,8.518152020436746
FDI38,OUT035,7.88756652709653
FDC21,OUT027,7.837740564976265
NCS05,OUT046,7.3664684509111575
NCN53,OUT049,6.988633562596997
FDV40,OUT010,5.5317868388245195
FDG60,OUT017,7.831040911108681
NCY30,OUT027,8.474303586077738
FDM40,OUT045,7.1115243062851565
NCO30,OUT046,7.692589429412566
FDK10,OUT046,7.77463725659804
FDM36,OUT045,7.548938703298359
FDN10,OUT013,6.882817996125038
FDM46,OUT018,7.393397711643908
FDX50,OUT049,7.475288056095227
FDP33,OUT045,8.132275326114769
FDO12,OUT045,7.6802326308028945
FDC28,OUT013,6.820566916867293
FDO31,OUT045,6.8464155888500455
FDX45,OUT035,7.279338137710712
FDV21,OUT049,7.480831248791921
FDH04,OUT049,7.475505297126189
NCG54,OUT013,7.275546066343286
FDO13,OUT046,7.551448998429545
FDA09,OUT027,8.280480059204635
FDC38,OUT017,6.927637530360421
NCO42,OUT046,7.420486034036955
FDL45,OUT049,7.6500728643274005
NCK31,OUT013,6.384299140018532
FDM39,OUT017,7.440369588750342
FDC22,OUT010,6.272465913949419
FDF46,OUT046,7.113712049904095
FDQ37,OUT045,7.604967088690009
FDH41,OUT010,6.545433081456304
FDQ04,OUT046,6.503157949560513
NCQ02,OUT027,8.468652255026663
FDJ57,OUT027,8.535331568153882
NCE07,OUT049,7.865295089933747
FDE56,OUT013,6.244792340070597
FDI20,OUT049,8.349006968641579
FDK36,OUT018,7.163112183335313
FDP08,OUT027,8.434410672589195
FDF44,OUT017,7.058016826909212
NCU53,OUT017,7.37861751118449
FDF47,OUT035,7.85880959126262
FDS55,OUT010,6.024868437364449
FDZ52,OUT010,5.610257744247843
FDL04,OUT018,7.521905844016933
NCM26,OUT035,7.385047662566367
FDX43,OUT049,8.008366678354433
FDP52,OUT049,8.4815476233328
DRK49,OUT045,6.455825309545311
FDE38,OUT013,7.297408847506848
DRF13,OUT035,7.326470240627911
FDK41,OUT010,5.344988182871788
FDJ04,OUT027,7.79054170257395
FDZ44,OUT018,7.7782430387286805
FDS11,OUT013,7.8090356650497394
FDA55,OUT049,8.482389977940684
NCW53,OUT046,7.837333243237662
FDB49,OUT027,7.736860170567786
FDD23,OUT017,7.543982139945546
NCV42,OUT045,7.074559388697208
NCZ29,OUT018,7.797648685195737
FDQ26,OUT013,6.375068273961792
FDV08,OUT017,6.323382223837724
FDC53,OUT049,7.516090007659664
FDV58,OUT010,6.275716342297637
NCP02,OUT019,5.595104063091235
DRI37,OUT045,6.471824805145889
FDQ12,OUT049,8.540352296302721
FDE33,OUT046,6.841806988215298
FDX27,OUT045,6.790094908901657
FDM22,OUT017,6.402134507814259
NCH30,OUT019,5.998650259648265
FDC04,OUT017,7.944029204418868
FDO38,OUT046,6.812306008913579
FDV52,OUT027,7.7986331829155855
FDB32,OUT013,6.692733764114317
FDV43,OUT018,7.0952752539257835
FDI24,OUT018,8.206214782893849
FDR40,OUT017,6.719228792689658
FDW02,OUT049,7.7192822916943395
FDE44,OUT049,6.825470577244495
FDL38,OUT046,7.018977240229483
NCT54,OUT010,5.691981428827531
DRJ39,OUT010,6.672583714730137
FDW55,OUT049,8.74819833660964
DRF13,OUT019,6.336496061371009
NCW17,OUT049,7.730780904416449
FDP13,OUT035,6.3398500378108675
FDS08,OUT018,8.223835322726234
NCP17,OUT035,6.575564907264721
NCO53,OUT035,7.417427759490959
FDH19,OUT045,7.544752565276906
FDJ04,OUT017,6.802648084119432
FDG10,OUT049,7.192402215903198
FDA40,OUT010,5.460244352979457
FDI53,OUT045,7.351506091289251
FDU09,OUT010,5.3094971694473
FDK60,OUT045,6.860978419097062
FDR43,OUT017,6.039834734820019
FDW22,OUT017,7.8351380945246785
DRP47,OUT010,6.6978709993351
DRG48,OUT010,6.16302102496069
FDA14,OUT035,7.266677085829894
FDU49,OUT013,6.658455347924792
FDK28,OUT045,8.231912982551211
FDT19,OUT046,7.546753966009254
NCQ42,OUT045,7.141742934423385
FDD03,OUT045,7.997249213572485
NCM53,OUT013,6.7860766556044725
NCX53,OUT045,7.308015342040287
FDV14,OUT027,7.625039324428283
NCZ54,OUT017,7.2375251244201255
FDB39,OUT013,6.374931063034317
DRC24,OUT046,7.4961367408434505
FDY36,OUT013,6.5707212934626495
FDN01,OUT035,7.543354958704912
DRH25,OUT046,6.6704469848477865
FDV08,OUT046,6.558173997026715
NCP53,OUT049,8.630606545665872
FDU52,OUT010,6.1838142001308976
NCI42,OUT045,7.870003506055102
FDZ14,OUT035,7.135236737958482
FDF11,OUT046,8.28694230698028
FDQ13,OUT018,7.537071809256078
FDO32,OUT010,5.070951518537689
DRJ37,OUT018,8.025513439509083
FDY43,OUT046,7.517712365034896
NCT41,OUT017,7.206125108669442
NCV17,OUT045,7.168096808437722
FDM04,OUT027,7.378475867252928
DRB48,OUT018,7.1321705240304665
FDM24,OUT013,7.170543642157882
FDT37,OUT049,8.739787937699504
NCO05,OUT010,5.6894488115582265
FDL13,OUT046,8.159358655782603
FDL15,OUT017,7.195562890339037
FDB11,OUT018,8.592368982284206
FDL14,OUT019,6.454200932578154
FDY10,OUT019,6.0369555240228845
FDJ40,OUT049,7.557246150677514
NCW18,OUT046,8.164976844488407
NCY06,OUT013,6.957279208121008
DRE13,OUT018,7.5295977351564645
FDA26,OUT045,7.91005998336858
NCE19,OUT010,5.19844447087132
FDE33,OUT035,6.759416159500193
DRL59,OUT027,7.386195051371877
FDY07,OUT046,6.557143126173729
FDF57,OUT018,8.190621189531107
FDM58,OUT035,6.973063023337451
FDP26,OUT027,7.740741364082085
FDY32,OUT046,7.470408265881255
FDD51,OUT010,5.262522249097259
FDU22,OUT018,7.690723466114376
FDZ49,OUT018,8.516080746583569
NCI42,OUT017,7.720800432356382
FDT04,OUT027,7.1358036261980295
NCU41,OUT045,7.669947148689049
FDS56,OUT045,8.351487121479524
NCN42,OUT017,7.207161469416452
FDK34,OUT046,8.197201943021101
FDB03,OUT017,7.78487692776509
DRJ25,OUT035,6.339936021747993
FDT25,OUT027,7.930126045468652
FDN20,OUT013,7.306427801945378
FDP09,OUT013,7.668687384320073
FDM20,OUT019,7.133847276829581
NCG55,OUT046,7.168960842912115
NCP14,OUT045,6.90350385252673
NCH06,OUT046,8.21970024034432
FDV52,OUT013,6.765703131063149
NCL07,OUT035,6.462451041644395
DRJ11,OUT027,8.436366414791966
DRO59,OUT013,6.511184569901864
FDW15,OUT010,6.0731971419282385
NCQ30,OUT035,7.155691876717234
NCN54,OUT019,5.796691861034952
FDY01,OUT027,7.719635885073886
FDX39,OUT035,7.880829890796928
FDH53,OUT027,7.6643021511394505
FDA57,OUT035,6.4277501171611195
NCC07,OUT010,5.782744115853637
FDU28,OUT013,7.397981612673071
FDK36,OUT010,5.366458371759198
FDR36,OUT018,7.0650752919483395
NCQ17,OUT035,7.294704774613509
FDS28,OUT019,5.484107876027613
FDE08,OUT045,7.309945550379925
FDU22,OUT046,7.134820246238128
FDG41,OUT045,7.008721543667632
FDO31,OUT010,5.587306478900905
FDM21,OUT019,7.175910058383273
FDU40,OUT017,7.527411599068564
FDV36,OUT018,7.822502867533068
FDT10,OUT027,7.407680043128025
FDX38,OUT045,6.5305368593040445
NCU30,OUT027,8.302430034680562
NCV06,OUT049,8.210841869627465
FDT16,OUT035,8.2774252298095
NCP41,OUT027,7.868657823896753
FDZ56,OUT017,7.36360555112232
FDC22,OUT035,7.602120485185512
FDU10,OUT035,6.448927145268069
FDS46,OUT045,7.087024422631063
FDO08,OUT049,8.019270748761112
NCV42,OUT018,7.738308543231716
FDP33,OUT035,8.120116606241083
FDJ12,OUT046,7.97284758913329
FDH04,OUT045,6.943333663759143
NCU54,OUT013,7.605425945373834
FDO36,OUT010,6.244825493759545
FDT37,OUT027,9.049970987880332
FDD14,OUT010,6.0591588842434785
FDA16,OUT013,7.770149933937592
NCS42,OUT019,5.814183431112217
FDP10,OUT019,5.74726836232392
FDQ28,OUT049,7.890464459127661
FDK57,OUT010,5.870162497664842
FDK02,OUT013,6.784418913366135
FDW47,OUT018,7.763163993888004
NCC42,OUT018,7.934920742957733
FDQ37,OUT018,8.286004724272228
FDL40,OUT046,7.0291037332774975
DRE13,OUT010,5.652083893561266
FDQ34,OUT027,7.606718501564242
NCB54,OUT046,7.295383234857085
FDS48,OUT049,7.819613975087892
FDO15,OUT045,6.771393863891185
NCT30,OUT013,6.256774745759794
FDU49,OUT027,7.670131036063862
FDE21,OUT046,7.195469922919864
FDS49,OUT019,5.656277113892182
FDT38,OUT027,7.601313038746644
FDZ01,OUT045,7.045220491339374
FDC41,OUT035,6.6059789093821255
DRG13,OUT010,6.208520111783468
NCZ42,OUT018,8.81021955154327
NCM07,OUT045,6.843357483051119
NCV17,OUT018,7.8956999384822915
DRK39,OUT035,6.765099472124146
FDS37,OUT018,7.756094267751736
FDV12,OUT019,5.8842639125531
NCG19,OUT018,8.565559830130631
FDS51,OUT013,6.439362029611371
NCO14,OUT046,6.614337266190576
FDC38,OUT046,7.19434032156024
FDN15,OUT046,7.3275768521755404
NCH42,OUT013,7.846676797049898
FDQ22,OUT046,6.530653163584752
FDC05,OUT013,7.471813957646807
FDZ31,OUT013,7.415213731971926
DRJ23,OUT049,8.184520161255199
FDC52,OUT035,7.353521354043302
DRD12,OUT010,5.534678839660517
FDV55,OUT017,7.123263163844356
FDD32,OUT046,6.902486191642984
FDR01,OUT049,8.329549388258599
FDY08,OUT019,5.9576851781157085
FDQ45,OUT045,7.650139590553632
DRN11,OUT027,7.938840959541214
NCS05,OUT018,7.941106760957242
FDY32,OUT035,7.339804051381511
NCD31,OUT045,7.536224411568222
NCE06,OUT049,7.931683443736194
NCP14,OUT046,6.994579576263051
NCF18,OUT019,6.585963439484933
FDF14,OUT018,8.068681585683091
FDB22,OUT017,7.150205657730927
NCH54,OUT049,7.915388219042812
FDU27,OUT035,6.325752461143937
FDS58,OUT027,8.297673421520654
NCU29,OUT035,7.356717835263436
FDJ57,OUT013,7.53067297533954
FDL56,OUT049,7.21181895897318
FDH60,OUT035,7.67006386159556
FDN24,OUT018,7.106752594272005
FDD02,OUT017,6.899761347319779
FDP15,OUT017,8.024960407508114
FDB28,OUT027,8.48201046968292
DRC49,OUT045,7.288694470128795
NCG30,OUT018,7.683733955977068
FDJ14,OUT049,7.306268763662046
FDL52,OUT045,6.4573117194456
NCG19,OUT027,8.72068326044462
NCN41,OUT035,7.1114104629342885
FDW22,OUT013,7.820806196077394
FDI02,OUT013,6.747542544167033
FDV51,OUT045,7.481839315791748
FDV48,OUT046,6.898021673186503
NCL17,OUT019,6.22466260993716
FDP46,OUT045,6.806968743878742
FDU10,OUT045,6.4371118676366805
FDT37,OUT010,7.001247078388709
FDI27,OUT035,6.522118047000949
FDN51,OUT046,8.427523419189814
FDW07,OUT035,6.684382662978709
FDN45,OUT049,8.347683244432648
DRN37,OUT027,8.260798364538974
DRF48,OUT049,8.197012078767838
FDP38,OUT019,5.5535641801423115
NCX18,OUT027,8.610456887231745
FDK45,OUT018,7.7433227431600935
FDZ37,OUT049,7.418191839330128
FDS50,OUT018,8.597243705361407
NCR54,OUT018,8.329864566913283
NCS17,OUT035,6.821588291586889
FDV31,OUT046,7.607235526925682
DRE27,OUT017,6.612962553749961
FDN60,OUT013,7.144851896667547
FDK26,OUT013,7.512086921082495
FDX37,OUT018,7.56264413034877
FDW31,OUT046,7.885858252138718
FDX26,OUT018,8.214769463997614
DRL49,OUT019,6.248186732672129
FDU49,OUT017,6.688584725163407
FDY58,OUT046,8.121176843533037
FDN03,OUT045,8.253454990735655
NCV06,OUT010,6.483495310149505
FDH53,OUT045,6.830450657869244
FDG31,OUT018,7.329332483270996
NCC06,OUT045,7.196810508347763
FDS13,OUT049,8.732490661680021
FDP16,OUT035,8.134425801181587
FDA35,OUT013,6.914142581754774
DRP47,OUT018,8.724586751971872
FDY28,OUT010,6.697042477887611
FDY20,OUT035,6.8237323530206035
NCH30,OUT017,6.837899460929511
NCR29,OUT019,5.556276286326403
NCP05,OUT013,7.107726631979168
NCF30,OUT019,5.935632602394292
FDA08,OUT035,7.4711261812880245
FDN51,OUT027,9.142451486147639
FDH12,OUT046,7.046153204682186
FDY39,OUT017,7.509638211095053
NCO53,OUT045,7.4384509631705775
FDB40,OUT046,7.485464503335786
FDH02,OUT049,7.44552491538504
FDY11,OUT027,7.493772320829741
FDQ09,OUT019,6.006381417927933
FDP16,OUT013,7.945720932463701
NCF55,OUT018,7.122463412879164
FDY09,OUT027,8.410644293348955
FDY39,OUT045,7.667355926015243
NCU53,OUT049,8.02442832171424
NCT41,OUT049,7.871144779618536
FDJ45,OUT046,6.4465508015153565
FDR28,OUT013,7.3127999051134855
FDN08,OUT013,6.869330678247085
FDJ07,OUT049,7.558441758408179
FDZ09,OUT027,8.190934199900463
FDQ14,OUT017,7.182076834967317
FDY12,OUT027,7.215965491173126
FDK57,OUT046,7.168428008632565
FDD20,OUT049,7.6073659611985
FDS36,OUT018,7.732582493729025
FDI40,OUT049,7.382341988549762
FDJ40,OUT045,7.038354008175783
FDE08,OUT013,7.099811468552116
DRK01,OUT013,6.693891959218788
FDC58,OUT049,6.9915575738125
FDE50,OUT046,7.823711054443178
FDX48,OUT035,7.384172151815359
DRM35,OUT018,8.2196598859389
FDG41,OUT013,6.801198464768755
FDB52,OUT046,8.339057612619946
FDV19,OUT045,7.456261216613836
DRG48,OUT017,7.216887192308251
FDI26,OUT013,7.439010473123561
FDU11,OUT019,5.976846035336534
FDF59,OUT019,6.092480819113796
FDR07,OUT049,7.346066925488211
NCE06,OUT017,7.258962074304882
FDE10,OUT046,7.292731338961639
NCO55,OUT046,7.059506448697305
FDZ13,OUT013,6.338901404729117
FDT50,OUT017,6.702636067640733
FDH12,OUT010,5.639215014927794
FDD21,OUT045,7.128262981470361
NCM05,OUT013,8.103177672499193
FDK04,OUT013,6.38089195941026
FDN33,OUT017,6.6791451786415665
NCM18,OUT010,5.293468544873235
DRC25,OUT049,7.352483133500109
FDT47,OUT017,6.82864640110258
FDD45,OUT027,7.603551566081215
NCD07,OUT018,7.728757700464797
NCY54,OUT010,5.998366561162239
FDL12,OUT049,7.024789035797854
FDL02,OUT017,6.7333847710677155
FDC60,OUT035,6.792957936730459
FDR37,OUT017,7.43104452552076
FDY16,OUT017,7.4574728986969765
FDU26,OUT045,7.1202557629561145
FDN24,OUT013,6.23422275841519
FDH44,OUT013,7.175595134339786
FDE23,OUT010,5.2299506163458185
FDW60,OUT017,7.501245373755464
FDQ55,OUT049,7.658294296650802
FDV32,OUT027,7.361670052861319
FDV03,OUT010,6.099223879720906
FDY14,OUT010,7.009524140648463
NCL55,OUT027,9.005343065549917
DRF25,OUT017,6.2871322439749395
FDX03,OUT046,6.57217682387799
FDF40,OUT045,8.197977918115551
FDX24,OUT010,5.700061883865684
FDA25,OUT049,7.453725676146391
FDH21,OUT018,8.116408418216654
FDB47,OUT010,6.549950077013901
FDT34,OUT019,5.636071386572665
FDS39,OUT010,6.0984353826817514
NCU05,OUT046,6.857357765021256
FDE02,OUT049,7.295860438496405
FDL25,OUT035,6.77148139215986
FDC50,OUT049,7.252436720546751
FDZ32,OUT049,7.5594033606776065
FDV14,OUT045,6.801454860113248
FDR07,OUT045,6.829649891434015
FDB26,OUT049,7.098591026832476
NCR50,OUT045,7.409975008546123
FDP01,OUT018,8.019045242220237
FDH57,OUT045,7.207453399360685
FDM60,OUT027,7.2641355361646545
FDA45,OUT017,7.336803965944529
FDU55,OUT017,8.097692096279568
FDH40,OUT035,6.765761389677338
FDG40,OUT019,5.3837334519481015
FDT12,OUT049,8.52207840365825
DRL59,OUT045,6.565900875516942
FDT47,OUT018,7.672467234185776
FDI60,OUT017,6.539505098685812
DRF51,OUT027,7.043391146648183
NCK31,OUT049,7.087623144606316
FDB08,OUT045,7.4772489119697605
FDM44,OUT035,6.961055880507686
FDD46,OUT018,7.915641601638373
FDR27,OUT019,6.075026979680943
FDV56,OUT010,5.85059445540698
FDM02,OUT049,7.321073478658964
FDU45,OUT018,7.740778886484698
FDZ10,OUT017,6.970958271377284
NCK31,OUT010,5.334859879865644
FDR27,OUT035,7.1547684997796495
FDF33,OUT013,6.85343482934853
FDJ36,OUT046,6.969337492554825
FDP33,OUT049,8.652027093109545
FDG17,OUT046,8.305802938231421
